Macro-attribut;Chemin;Cas de test ;R‚sultat;;;;;;
type_contact;/referentiel/codification-backend/codifications?include=type_contact&filter[type_contact.date_maj]=ega!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;00167;;;;;;;
type_contact;/referentiel/codification-backend/codifications?include=type_contact&filter[type_contact.date_maj]=neg!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;00168;;;;;;;
type_contact;/referentiel/codification-backend/codifications?include=type_contact&filter[type_contact.date_maj=sup!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;00169;;;;;;;
type_contact;/referentiel/codification-backend/codifications?include=type_contact&filter[type_contact.date_maj]=sue!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;00170;;;;;;;
type_contact;/referentiel/codification-backend/codifications?include=type_contact&filter[type_contact.date_maj]=inf!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;00171;;;;;;;
type_contact;/referentiel/codification-backend/codifications?include=type_contact&filter[type_contact.date_maj]=ine!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;00172;;;;;;;
type_contact;/referentiel/codification-backend/codifications?include=type_contact&sort=type_contact.date_maj&instance=VALEUR_REFERENCE;00173;;;;;;;
type_contact;/referentiel/codification-backend/codifications?include=type_contact&sort=-type_contact.date_maj&instance=VALEUR_REFERENCE;00174;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.identifiant_unique_type_capital]=ega!f3ad3fab-7679-5533-8626-06b4f5ea0764&instance=VALEUR_REFERENCE;00175;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.identifiant_unique_type_capital]=neg!f3ad3fab-7679-5533-8626-06b4f5ea0764&instance=VALEUR_REFERENCE;00176;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.id_metier]=ega!FIX&instance=VALEUR_REFERENCE;00177;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.id_metier]=neg!FIX&instance=VALEUR_REFERENCE;00178;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.id_metier]=com!FIX&instance=VALEUR_REFERENCE;00179;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.id_metier]=nco!FIX&instance=VALEUR_REFERENCE;00180;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.id_metier]=con!FIX&instance=VALEUR_REFERENCE;00181;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.id_metier]=ncn!FIX&instance=VALEUR_REFERENCE;00182;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.id_metier]=ter!FIX&instance=VALEUR_REFERENCE;00183;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.id_metier]=nte!FIX&instance=VALEUR_REFERENCE;00184;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&sort=type_capital.id_metier&instance=VALEUR_REFERENCE;00185;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&sort=-type_capital.id_metier&instance=VALEUR_REFERENCE;00186;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.libelle]=ega!Fixe&instance=VALEUR_REFERENCE;00187;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.libelle]=neg!Fixe&instance=VALEUR_REFERENCE;00188;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.libelle]=com!Fix&instance=VALEUR_REFERENCE;00189;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.libelle]=nco!Fix&instance=VALEUR_REFERENCE;00190;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.libelle]=con!ixe&instance=VALEUR_REFERENCE;00191;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.libelle]=ncn!ixe&instance=VALEUR_REFERENCE;00192;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.libelle]=ter!ixe&instance=VALEUR_REFERENCE;00193;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.libelle]=nte!ixe&instance=VALEUR_REFERENCE;00194;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&sort=type_capital.libelle&instance=VALEUR_REFERENCE;00195;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&sort=-type_capital.libelle&instance=VALEUR_REFERENCE;00196;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.actif]=ega!true&instance=VALEUR_REFERENCE;00197;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.actif]=neg!false&instance=VALEUR_REFERENCE;00198;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.actif]=ega!false&instance=VALEUR_REFERENCE;00199;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.actif]=neg!true&instance=VALEUR_REFERENCE;00200;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.date_debut_validite]=ega!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;00201;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.date_debut_validite]=neg!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;00202;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.date_debut_validite=sup!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;00203;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.date_debut_validite]=sue!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;00204;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.date_debut_validite]=inf!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;00205;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.date_debut_validite]=ine!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;00206;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&sort=type_capital.date_debut_validite&instance=VALEUR_REFERENCE;00207;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&sort=-type_capital.date_debut_validite&instance=VALEUR_REFERENCE;00208;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.date_fin_validite]=ega!null&instance=VALEUR_REFERENCE;00209;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.date_fin_validite]=neg!null&instance=VALEUR_REFERENCE;00210;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.date_fin_validite=sup!null&instance=VALEUR_REFERENCE;00211;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.date_fin_validite]=sue!null&instance=VALEUR_REFERENCE;00212;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.date_fin_validite]=inf!null&instance=VALEUR_REFERENCE;00213;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.date_fin_validite]=ine!null&instance=VALEUR_REFERENCE;00214;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&sort=type_capital.date_fin_validite&instance=VALEUR_REFERENCE;00215;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&sort=-type_capital.date_fin_validite&instance=VALEUR_REFERENCE;00216;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.date_creation]=ega!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;00217;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.date_creation]=neg!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;00218;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.date_creation=sup!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;00219;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.date_creation]=sue!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;00220;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.date_creation]=inf!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;00221;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.date_creation]=ine!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;00222;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&sort=type_capital.date_creation&instance=VALEUR_REFERENCE;00223;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&sort=-type_capital.date_creation&instance=VALEUR_REFERENCE;00224;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.date_maj]=ega!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;00225;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.date_maj]=neg!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;00226;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.date_maj=sup!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;00227;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.date_maj]=sue!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;00228;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.date_maj]=inf!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;00229;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&filter[type_capital.date_maj]=ine!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;00230;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&sort=type_capital.date_maj&instance=VALEUR_REFERENCE;00231;;;;;;;
type_capital;/referentiel/codification-backend/codifications?include=type_capital&sort=-type_capital.date_maj&instance=VALEUR_REFERENCE;00232;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&filter[type_adresse.identifiant_unique_type_adresse]=ega!14d2507a-2481-4194-422f-7ad53f437b18&instance=VALEUR_REFERENCE;00233;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&filter[type_adresse.identifiant_unique_type_adresse]=neg!14d2507a-2481-4194-422f-7ad53f437b18&instance=VALEUR_REFERENCE;00234;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&filter[type_adresse.id_metier]=ega!CMD&instance=VALEUR_REFERENCE;00235;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&filter[type_adresse.id_metier]=neg!CMD&instance=VALEUR_REFERENCE;00236;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&filter[type_adresse.id_metier]=com!CMD&instance=VALEUR_REFERENCE;00237;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&filter[type_adresse.id_metier]=nco!CMD&instance=VALEUR_REFERENCE;00238;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&filter[type_adresse.id_metier]=con!CMD&instance=VALEUR_REFERENCE;00239;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&filter[type_adresse.id_metier]=ncn!CMD&instance=VALEUR_REFERENCE;00240;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&filter[type_adresse.id_metier]=ter!CMD&instance=VALEUR_REFERENCE;00241;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&filter[type_adresse.id_metier]=nte!CMD&instance=VALEUR_REFERENCE;00242;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&sort=type_adresse.id_metier&instance=VALEUR_REFERENCE;00243;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&sort=-type_adresse.id_metier&instance=VALEUR_REFERENCE;00244;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&filter[type_adresse.libelle]=ega!Commande&instance=VALEUR_REFERENCE;00245;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&filter[type_adresse.libelle]=neg!Commande&instance=VALEUR_REFERENCE;00246;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&filter[type_adresse.libelle]=com!Com&instance=VALEUR_REFERENCE;00247;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&filter[type_adresse.libelle]=nco!Com&instance=VALEUR_REFERENCE;00248;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&filter[type_adresse.libelle]=con!mma&instance=VALEUR_REFERENCE;00249;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&filter[type_adresse.libelle]=ncn!mma&instance=VALEUR_REFERENCE;00250;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&filter[type_adresse.libelle]=ter!nde&instance=VALEUR_REFERENCE;00251;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&filter[type_adresse.libelle]=nte!nde&instance=VALEUR_REFERENCE;00252;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&sort=type_adresse.libelle&instance=VALEUR_REFERENCE;00253;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&sort=-type_adresse.libelle&instance=VALEUR_REFERENCE;00254;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&filter[type_adresse.actif]=ega!true&instance=VALEUR_REFERENCE;00255;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&filter[type_adresse.actif]=neg!false&instance=VALEUR_REFERENCE;00256;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&filter[type_adresse.actif]=ega!false&instance=VALEUR_REFERENCE;00257;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&filter[type_adresse.actif]=neg!true&instance=VALEUR_REFERENCE;00258;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&filter[type_adresse.date_debut_validite]=ega!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;00259;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&filter[type_adresse.date_debut_validite]=neg!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;00260;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&filter[type_adresse.date_debut_validite=sup!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;00261;;;;;;;
type_adresse;/referentiel/codification-backend/codifications?include=type_adresse&filter[type_adresse.date_debut_validite]=sue!2017-06-09T00:00:00Z&instance=VALEUR_REFERENCE;00262;;;;;;;
